pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_logg,sy_dist
HD 134606 c,HD 134606,1,1,5,0,0,2024.0,0,58.883,0.3007,,,11.31,0.03558524,Msini,,,5576.0,1.158,1.046,4.33,26.7909
HD 134606 d,HD 134606,1,1,5,0,0,2024.0,0,966.5,1.941,,,44.8,0.14095656,Msini,,,5576.0,1.158,1.046,4.33,26.7909
HD 134606 e,HD 134606,1,1,5,0,0,2024.0,0,4.3203,0.0527,,,2.34,0.00736246,Msini,,,5576.0,1.158,1.046,4.33,26.7909
HD 134606 f,HD 134606,1,1,5,0,0,2024.0,0,26.915,0.1784,,,5.63,0.01771396,Msini,,,5576.0,1.158,1.046,4.33,26.7909
HD 134987 b,HD 134987,1,1,2,0,0,1999.0,0,258.17999,0.81,,,511.7063,1.61,Msini,,,5736.0,1.22,1.1,4.31,26.1804
HD 134987 c,HD 134987,1,1,2,0,0,2009.0,0,5000.0,5.8,,,260.0,0.82,Msini,,,5585.0,1.25,1.1,,26.1804
HD 135344 A b,HD 135344 A,1,2,1,0,0,2025.0,0,,16.5,16.25302201,1.45,3178.28407,10.0,Mass,,1585.0,9540.0,1.5,,,141.595
HD 135625 b,HD 135625,1,1,1,0,0,2023.0,0,4055.0,5.4,,,731.0053361,2.3,Mass,,,,,1.28,,56.518
HD 135694 b,HD 135694,1,1,1,0,0,2023.0,0,15.923475568,0.124695,2.857,0.25488491,,,,71.8,,5712.0,1.08,1.02,,73.8713
HD 135872 b,HD 135872,1,1,1,0,0,2022.0,0,2422.32597,4.172,,,1744.56012602,5.489,Mass,,,,,1.646,,82.4251
HD 136118 b,HD 136118,1,1,1,0,0,2022.0,0,1187.59765,2.327,,,4164.18778851,13.102,Mass,,,,,1.18,,51.4359
HD 136352 b,HD 136352,1,1,3,0,0,2019.0,0,11.57797,0.0964,1.664,0.14845239,4.72,0.01485078,Mass,111.6,905.0,5664.0,1.058,0.87,4.39,14.682
HD 136352 c,HD 136352,1,1,3,0,0,2019.0,0,27.59221,0.1721,2.916,0.26014854,11.24,0.03536499,Mass,35.1,677.0,5664.0,1.058,0.87,4.39,14.682
HD 136352 d,HD 136352,1,1,3,0,0,2019.0,0,107.245,0.425,2.562,0.22856672,8.82,0.02775082,Mass,5.74,431.0,5664.0,1.058,0.87,4.39,14.682
HD 136418 b,HD 136418,1,1,1,0,0,2009.0,0,464.29999,1.29,,,680.1562,2.14,Msini,,,4989.0,3.78,1.48,3.45,105.168
HD 136925 b,HD 136925,1,1,1,0,0,2021.0,0,4540.0,5.13,,,266.97586188,0.84,Msini,,,5773.19,1.193078,0.875104,4.226014,47.874
HD 13724 c,HD 13724,1,1,1,0,0,2022.0,0,142.22895,0.534,,,50.85254512,0.16,Msini,,,,,1.004,,43.465
HD 137388 b,HD 137388,1,1,1,0,0,2011.0,0,330.0,0.89,,,63.566,0.2,Msini,,,5181.0,0.88,0.68,4.39,40.4841
HD 137496 b,HD 137496,1,1,2,0,0,2021.0,0,1.62116,0.02732,1.31,0.11687057,4.04,0.01271126,Mass,,2130.0,5799.0,1.59,1.04,4.05,155.317
HD 137496 c,HD 137496,1,1,2,0,0,2021.0,0,479.9,1.2163,,,2434.56559762,7.66,Msini,,370.0,5799.0,1.59,1.04,4.05,155.317
HD 13808 b,HD 13808,1,1,2,0,0,2021.0,0,14.1815,0.10519,,,11.2,0.03523896,Msini,,,5035.0,0.781,0.771,,28.2305
HD 13808 c,HD 13808,1,1,2,0,0,2021.0,0,53.753,0.2554,,,9.96,0.03133751,Msini,,,5035.0,0.781,0.771,,28.2305
HD 13908 b,HD 13908,1,1,2,0,0,2013.0,0,19.382,0.154,,,274.91,0.865,Msini,,,6255.0,1.67,1.29,4.11,79.5515
HD 13908 c,HD 13908,1,1,2,0,0,2013.0,0,931.0,2.03,,,1630.4,5.13,Msini,,,6255.0,1.67,1.29,4.11,79.5515
HD 13931 b,HD 13931,1,1,1,0,0,2009.0,0,4218.0,5.15,,,699.226,2.2,Msini,,,5867.0,1.25,1.3,4.36,47.3963
HD 139357 b,HD 139357,1,1,1,0,0,2008.0,0,1124.79139,2.949,,,6315.5682755,19.871,Mass,,,4700.0,11.47,2.69,,112.09
HD 1397 b,HD 1397,1,1,1,0,0,2018.0,0,11.53533,0.1097,11.500434,1.026,131.89945,0.415,Mass,356.0,1228.3,5521.0,2.336,1.324,3.823,79.5702
HD 14067 b,HD 14067,1,1,1,0,0,2014.0,0,2744.0,5.15,,,4862.7746271,15.3,Mass,,,4815.0,12.4,2.4,2.61,142.024
HD 140901 c,HD 140901,1,1,2,0,0,2022.0,0,14386.0,11.8,,,572.0911326,1.8,Mass,,,,,1.06,,15.2528
HD 141004 b,HD 141004,1,1,1,0,0,2021.0,0,15.5083,0.1238,,,13.63483866,0.0429,Msini,,,5885.38,1.389372,1.051904,4.17384,11.8148
HD 141399 b,HD 141399,1,1,4,0,0,2014.0,0,94.44,0.415,,,143.34133,0.451,Msini,,,5600.0,,1.07,4.28,37.0169
HD 141399 c,HD 141399,1,1,4,0,0,2014.0,0,201.99,0.689,,,422.7139,1.33,Msini,,,5600.0,,1.07,4.28,37.0169
HD 141399 d,HD 141399,1,1,4,0,0,2014.0,0,1069.8,2.09,,,375.0394,1.18,Msini,,,5600.0,,1.07,4.28,37.0169
HD 141399 e,HD 141399,1,1,4,0,0,2014.0,0,5000.0,5.0,,,209.7678,0.66,Msini,,,5600.0,,1.07,4.28,37.0169
HD 141937 b,HD 141937,1,1,1,0,0,2002.0,0,653.21997,1.5,,,3079.7727,9.69,Msini,,,5870.0,1.03,1.09,4.45,33.3622
HD 142 A d,HD 142,1,2,3,0,0,2022.0,0,108.45299,0.474,,,82.63538582,0.26,Msini,,,,,1.21,,26.1853
HD 142 b,HD 142,1,2,3,0,0,2001.0,0,351.43394,1.039,,,396.96768034,1.249,Msini,,,6245.0,1.47,1.21,,26.1853
HD 142 c,HD 142,1,2,3,0,0,2012.0,0,10159.64279,9.811,,,3464.64746471,10.901,Mass,,,6245.0,1.47,1.21,,26.1853
HD 142022 A b,HD 142022 A,1,2,1,0,0,2005.0,0,1928.0,2.93,,,1411.1652,4.44,Msini,,,5421.0,1.04,0.9,4.35,34.2802
HD 142245 b,HD 142245,1,3,1,0,0,2011.0,0,1299.0,2.78,,,975.7381,3.07,Msini,,,4922.0,4.63,3.5,3.65,97.2305
HD 142415 b,HD 142415,1,1,1,0,0,2003.0,0,386.29999,1.06,,,530.7761,1.67,Msini,,,5940.0,1.04,1.07,4.44,35.5318
HD 143105 b,HD 143105,1,1,1,0,0,2016.0,0,2.1974,0.0379,,,384.5743,1.21,Msini,,,6380.0,,1.51,4.37,46.7789
HD 143361 b,HD 143361,1,1,1,0,0,2008.0,0,1039.15,1.988,,,1122.57556,3.532,Msini,,,5507.0,0.916,0.968,4.472,68.5146
HD 143811 AB b,HD 143811 A,1,2,1,0,1,2025.0,0,117000.0,63.0,15.69257298,1.4,1938.7532827,6.1,Mass,,,6791.0,,1.32,4.34,136.608
HD 144899 b,HD 144899,1,1,1,0,0,2022.0,0,40.43914,0.242,,,20.34101805,0.064,Msini,,,,,1.16,,115.665
HD 145377 b,HD 145377,1,1,1,0,0,2008.0,0,103.95,0.45,,,1913.3366,6.02,Msini,,,6014.0,1.05,1.2,4.47,53.4884
HD 145457 b,HD 145457,1,1,1,0,0,2010.0,0,176.13,0.762,,,888.01256916,2.794,Msini,,,4757.0,9.9,1.9,2.77,135.292
HD 145675 c,14 Her,1,1,2,0,0,2021.0,0,25000.0,20.0,,,2510.8444153,7.9,Mass,,,5314.94,1.0,0.97,,17.9323
HD 145934 b,HD 145934,1,1,1,0,0,2015.0,0,2751.53433,4.89,,,658.5404593,2.072,Mass,,,,5.38,2.058,,227.881
HD 1461 b,HD 1461,1,1,2,0,0,2010.0,0,5.77152,0.0634,,,6.44,0.0202624,Msini,,,5765.0,,1.02,4.38,23.4534
HD 1461 c,HD 1461,1,1,2,0,0,2015.0,0,13.5052,0.1117,,,5.59,0.01758802,Msini,,,5765.0,,1.02,4.38,23.4534
HD 147018 b,HD 147018,1,1,2,0,0,2009.0,0,44.236,0.2388,,,674.0,2.12,Msini,,,5441.0,,0.927,4.42,40.4256
HD 147018 c,HD 147018,1,1,2,0,0,2009.0,0,1008.0,1.922,,,2080.0,6.56,Msini,,,5441.0,,0.927,4.42,40.4256
HD 147379 b,HD 147379,1,2,1,0,0,2017.0,0,86.58,0.323,,,21.6,0.0679612,Msini,,,4090.0,,0.58,4.609,10.7643
HD 14787 b,HD 14787,1,1,1,0,0,2018.0,0,676.6,1.7,,,356.28743,1.121,Msini,,,4946.0,5.01,1.43,3.23,119.137
HD 147873 b,HD 147873,1,2,2,0,0,2016.0,0,116.596,0.522,,,1633.6462,5.14,Msini,,,5972.0,2.29,1.38,3.86,109.055
HD 147873 c,HD 147873,1,2,2,0,0,2016.0,0,491.54,1.36,,,731.009,2.3,Msini,,,5972.0,2.29,1.38,3.86,109.055
HD 148156 b,HD 148156,1,1,1,0,0,2009.0,0,1027.0,2.45,,,270.144,0.85,Msini,,,6308.0,1.21,1.22,4.56,57.1289
HD 148164 b,HD 148164,1,1,2,0,0,2018.0,0,328.55,0.993,,,390.9309,1.23,Msini,,,6032.0,1.34,1.21,,77.1971
HD 148164 c,HD 148164,1,1,2,0,0,2018.0,0,5062.0,6.15,,,1640.0028,5.16,Msini,,,6032.0,1.34,1.21,,77.1971
HD 149026 b,HD 149026,1,1,1,0,0,2005.0,0,2.87589,,8.29466,0.74,120.7754,0.38,Mass,,,6179.0,1.41,1.42,4.37,75.8643
HD 149143 b,HD 149143,1,1,1,0,0,2005.0,0,4.07182,0.053,,,422.7139,1.33,Msini,,,5856.0,1.44,1.2,,73.2801
HD 149806 b,HD 149806,1,1,1,0,0,2022.0,0,16521.52778,12.404,,,4003.68444298,12.597,Mass,,,,,0.93,,20.2727
HD 150010 b,HD 150010,1,1,1,0,0,2022.0,0,562.0,1.4,,,762.7881768,2.4,Msini,,,4153.0,16.2,1.3,2.1,144.49
HD 1502 b,HD 1502,1,1,1,0,0,2011.0,0,428.5,1.262,,,874.0325,2.75,Msini,,,4947.0,4.67,1.46,3.18,190.953
HD 150706 b,HD 150706,1,1,1,0,0,2012.0,0,5894.0,6.7,,,861.28,2.71,Msini,,,5961.0,0.96,1.17,4.5,28.2697
HD 151450 b,HD 151450,1,1,2,0,0,2022.0,0,21.89288,0.16,,,38.45723725,0.121,Msini,,,,,1.14,,43.6002
HD 151450 c,HD 151450,1,1,2,0,0,2022.0,0,18144.76236,14.131,,,1636.18063924,5.148,Mass,,,,,1.14,,43.6002
HD 152079 b,HD 152079,1,1,1,0,0,2009.0,0,2918.92,4.187,,,845.74563,2.661,Msini,,,5907.0,1.128,1.147,4.365,87.8888
HD 152581 b,HD 152581,1,1,1,0,0,2011.0,0,686.5,1.66,,,594.02427,1.869,Msini,,,5027.0,5.14,1.3,3.29,165.76
HD 152843 b,HD 152843,1,1,2,0,0,2021.0,0,11.62071,0.1049,3.05,0.27210324,9.82,0.03089718,Mass,265.4,,6310.0,1.43,1.15,4.19,107.898
HD 152843 c,HD 152843,1,1,2,0,0,2021.0,0,19.502104,0.1482,5.94,0.52993222,9.67,0.03042522,Mass,133.1,,6310.0,1.43,1.15,4.19,107.898
HD 15337 b,HD 15337,1,1,2,0,0,2019.0,0,4.7559804,0.0522,1.77,0.1579091,6.519,0.02051107,Mass,,1001.0,5131.0,0.855,0.829,4.48,44.8155
HD 15337 c,HD 15337,1,1,2,0,0,2019.0,0,17.180546,0.1268,2.526,0.22535501,6.792,0.02137002,Mass,,642.0,5131.0,0.855,0.829,4.48,44.8155
HD 153557 b,HD 153557,1,1,3,0,0,2022.0,0,7.29903,0.068,,,20.34101805,0.064,Msini,,,,,0.79,,17.9412
HD 153557 c,HD 153557,1,1,3,0,0,2022.0,0,15.27018,0.111,,,17.48056238,0.055,Msini,,,,,0.79,,17.9412
HD 153557 d,HD 153557,1,1,3,0,0,2022.0,0,40654.64809,21.449,,,8725.66108578,27.454,Mass,,,,,0.79,,17.9412
HD 153950 b,HD 153950,1,1,1,0,0,2008.0,0,499.39999,1.28,,,937.5985,2.95,Msini,,,6124.0,1.28,1.25,4.32,48.4549
HD 154088 b,HD 154088,1,1,1,0,0,2021.0,0,18.56,0.134,,,6.6,0.02076592,Msini,,,5374.0,,0.91,4.37,18.2692
HD 154345 b,HD 154345,1,1,1,0,0,2006.0,0,3280.0,4.158,,,376.9444907,1.186,Mass,,,5468.0,0.85,0.89,,18.284
HD 154391 b,HD 154391,1,1,1,0,0,2023.0,0,5163.0,7.46,,,2892.2385037,9.1,Mass,,,4909.0,8.56,2.07,2.89,100.947
HD 154672 b,HD 154672,1,1,1,0,0,2008.0,0,163.94,0.6,,,1706.7471,5.37,Msini,,,5743.0,1.32,1.18,4.27,63.0484
HD 154857 b,HD 154857,1,1,2,0,0,2004.0,0,408.60001,1.29,,,778.6835,2.45,Msini,,,5589.0,2.3,1.96,4.01,63.4482
HD 154857 c,HD 154857,1,1,2,0,0,2014.0,0,3452.0,5.36,,,819.97,2.58,Msini,,,5605.0,1.76,1.718,3.82,63.4482
HD 155193 b,HD 155193,1,1,1,0,0,2021.0,0,352.65,1.04,,,238.37130525,0.75,Msini,,,6239.0,,1.221,4.26,57.7995
HD 155358 b,HD 155358,1,1,2,0,0,2007.0,0,194.3,0.63,,,314.6517,0.99,Msini,,,5905.0,1.38,1.15,4.22,43.6197
HD 155358 c,HD 155358,1,1,2,0,0,2007.0,0,391.9,1.02,,,261.0,0.82,Msini,,,5900.0,,0.92,4.16,43.6197
HD 155918 b,HD 155918,1,1,2,0,0,2022.0,0,1.87567,0.03,,,7.62788177,0.024,Msini,,,,,1.03,,27.561
HD 155918 c,HD 155918,1,1,2,0,0,2022.0,0,17202.19446,13.183,,,1878.04805696,5.909,Mass,,,,,1.03,,27.561
HD 156098 b,HD 156098,1,1,2,0,0,2022.0,0,21.85849,0.167,,,15.89142035,0.05,Msini,,,,,1.29,,48.249
HD 156098 c,HD 156098,1,1,2,0,0,2022.0,0,7841.5839,8.415,,,1661.6069118,5.228,Mass,,,,,1.29,,48.249
HD 156279 b,HD 156279,1,1,2,0,0,2011.0,0,133.40355,0.502,,,2997.75753482,9.432,Msini,,,5453.0,0.95,0.94,,36.1945
HD 156279 c,HD 156279,1,1,2,0,0,2016.0,0,4818.25358,5.486,,,3098.82696825,9.75,Mass,,,,,0.94,,36.1945
HD 156411 b,HD 156411,1,1,1,0,0,2009.0,0,842.2,1.88,,,235.18,0.74,Msini,,,5900.0,2.16,1.25,4.07,56.8655
HD 156668 b,HD 156668,1,1,2,0,0,2010.0,0,4.6455,0.05,,,4.15,0.013,Msini,,,4850.0,0.72,0.772,4.598,24.3323
HD 156668 c,HD 156668,1,1,2,0,0,2021.0,0,811.3,1.57,,,31.49679513,0.0991,Msini,,,4903.69,0.774528,0.785167,4.551151,24.3323
HD 156846 b,HD 156846,1,2,1,0,0,2007.0,0,359.51001,1.12,,,3391.2461,10.67,Msini,,,6090.0,1.9,1.38,4.02,47.7332
HD 158038 b,HD 158038,1,1,1,0,0,2011.0,0,521.0,1.5,,,486.2799,1.53,Msini,,,4860.0,4.5,1.3,3.24,94.8625
HD 158259 b,HD 158259,1,1,5,0,0,2020.0,0,2.178,,,,2.22,0.00698487,Msini,,,,1.21,1.08,,27.0498
HD 158259 c,HD 158259,1,1,5,0,0,2020.0,0,3.432,,,,5.6,0.01761948,Msini,,,,1.21,1.08,,27.0498
HD 158259 d,HD 158259,1,1,5,0,0,2020.0,0,5.1980814,,,,5.41,0.01702168,Msini,,,,1.21,1.08,,27.0498
HD 158259 e,HD 158259,1,1,5,0,0,2020.0,0,7.951,,,,6.08,0.01912972,Msini,,,,1.21,1.08,,27.0498
HD 158259 f,HD 158259,1,1,5,0,0,2020.0,0,12.028,,,,6.14,0.0193185,Msini,,,,1.21,1.08,,27.0498
HD 158996 b,HD 158996,1,1,1,0,0,2018.0,0,820.2,2.1,,,4449.62,14.0,Msini,,,4069.0,50.3,1.8,1.4,283.659
HD 15906 b,HD 15906,1,1,2,0,0,2023.0,0,10.924709,0.09,2.24,0.19983976,,,,33.14,668.0,4757.0,0.762,0.79,4.49,45.5621
HD 15906 c,HD 15906,1,1,2,0,0,2023.0,0,21.583298,0.141,2.93,0.26139754,,,,13.37,532.0,4757.0,0.762,0.79,4.49,45.5621
HD 159243 b,HD 159243,1,1,2,0,0,2013.0,0,12.62,0.11,,,359.13,1.13,Msini,,,6123.0,1.12,1.125,4.55,73.3055
HD 159243 c,HD 159243,1,1,2,0,0,2013.0,0,248.4,0.8,,,603.9,1.9,Msini,,,6123.0,1.12,1.125,4.55,73.3055
HD 159868 b,HD 159868,1,1,2,0,0,2006.0,0,1184.1,2.32,,,704.94694,2.218,Msini,,,5534.0,2.13,1.19,3.92,55.8503
HD 159868 c,HD 159868,1,1,2,0,0,2012.0,0,351.0,1.032,,,244.09344,0.768,Msini,,,5534.0,2.13,1.19,3.92,55.8503
HD 1605 b,HD 1605,1,1,2,0,0,2015.0,0,577.2,1.492,,,296.85322,0.934,Msini,,,4915.0,3.49,1.33,,88.8047
HD 1605 c,HD 1605,1,1,2,0,0,2015.0,0,2149.0,3.584,,,1150.5446,3.62,Msini,,,4915.0,3.49,1.33,,88.8047
HD 160691 b,HD 160691,1,1,4,0,0,2000.0,0,645.0,1.497,,,1366.6621501,4.3,Mass,,,5773.0,1.33,1.13,4.2,15.5981
HD 160691 c,HD 160691,1,1,4,0,0,2004.0,0,3947.0,5.235,,,1398.4449908,4.4,Mass,,,5773.0,1.33,1.13,4.2,15.5981
HD 160691 d,HD 160691,1,1,4,0,0,2004.0,0,9.6392,0.09094,,,10.5547,,,,,5773.0,1.33,1.13,4.2,15.5981
HD 160691 e,HD 160691,1,1,4,0,0,2006.0,0,307.9,0.921,,,2224.798849,7.0,Mass,,,5773.0,1.33,1.13,4.2,15.5981
HD 161178 b,HD 161178,1,1,1,0,0,2021.0,0,279.3,0.85,,,181.16219199,0.57,Msini,,,4786.0,10.95,1.06,2.38,107.188
HD 16141 b,HD 16141,1,2,1,0,0,2000.0,0,75.523,0.36,,,82.6358,0.26,Msini,,,5757.0,1.48,1.11,4.14,37.7861
HD 16175 b,HD 16175,1,1,1,0,0,2009.0,0,990.0,2.12,,,1620.933,5.1,Msini,,,5981.0,1.72,1.63,4.18,59.859
HD 162020 b,HD 162020,1,1,1,0,0,2002.0,0,8.4282,0.08,,,3127.4472,9.84,Msini,,,4723.0,0.75,0.42,4.31,30.8248
HD 163607 b,HD 163607,1,1,2,0,0,2010.0,0,75.2203,0.362,,,249.051588,0.7836,Msini,,,5522.0,1.76,1.12,3.97,67.7855
HD 163607 c,HD 163607,1,1,2,0,0,2010.0,0,1272.0,2.39,,,699.54383,2.201,Msini,,,5522.0,1.76,1.12,3.97,67.7855
HD 16417 b,HD 16417,1,2,1,0,0,2008.0,0,17.24,0.14,,,22.1,0.0696,Msini,,,,,1.2,,25.3936
HD 164509 b,HD 164509,1,2,1,0,0,2010.0,0,280.17,0.87,,,140.79869,0.443,Msini,,,5859.0,1.11,1.12,,53.1119
HD 164595 b,HD 164595,1,2,1,0,0,2015.0,0,40.0,0.23,,,16.14,0.05078186,Msini,,,5790.0,,0.99,4.44,28.254
HD 164604 b,HD 164604,1,1,2,0,0,2009.0,0,653.9,1.362,,,4195.3349724,13.2,Mass,,,4663.0,0.78,0.77,4.49,39.3633
HD 164604 c,HD 164604,1,1,2,0,0,2026.0,0,5387.0,5.556,,,3019.3698665,9.5,Mass,,,4663.0,0.78,0.77,4.49,39.3633
HD 164922 b,HD 164922,1,1,4,0,0,2005.0,0,1207.0,2.16,,,116.0,0.36497499,Msini,,,5390.0,0.946,0.926,4.46,22.0016
HD 164922 c,HD 164922,1,1,4,0,0,2016.0,0,75.74,0.341,,,13.0,0.04090237,Msini,,,5390.0,0.946,0.926,4.46,22.0016
HD 164922 d,HD 164922,1,1,4,0,0,2020.0,0,12.458,0.103,,,4.0,0.01258534,Msini,,,5390.0,0.946,0.926,4.46,22.0016
HD 164922 e,HD 164922,1,1,4,0,0,2021.0,0,41.763,0.2292,,,10.52012027,0.0331,Msini,,,5393.43,1.001813,0.921146,4.398073,22.0016
HD 165131 b,HD 165131,1,1,1,0,0,2023.0,0,2342.6,3.54,,,5943.3912109,18.7,Mass,,,5870.0,,1.06,4.39,57.4263
HD 165155 b,HD 165155,1,1,1,0,0,2016.0,0,434.5,1.13,,,918.5287,2.89,Msini,,,5426.0,0.95,1.02,4.49,63.3574
HD 1666 b,HD 1666,1,1,1,0,0,2015.0,0,270.0,0.94,,,2040.0,6.43,Msini,,,6317.0,1.93,1.5,4.06,117.908
HD 166724 b,HD 166724,1,1,1,0,0,2012.0,0,5144.0,5.42,,,1121.89,3.53,Msini,,,5127.0,,0.81,4.43,45.1342
HD 167042 b,HD 167042,1,1,1,0,0,2007.0,0,417.67,1.22,,,444.00628458,1.397,Msini,,,4919.0,4.63,1.39,3.23,49.6633
HD 167677 b,HD 167677,1,1,1,0,0,2023.0,0,1820.0,2.877,,,905.81095995,2.85,Mass,,,5474.0,,0.96,4.43,54.3258
HD 167768 b,HD 167768,1,1,1,0,0,2022.0,0,20.6532,0.1512,,,270.15414595,0.85,Msini,,,4851.0,9.7,1.08,2.5,107.214
HD 168009 b,HD 168009,1,1,1,0,0,2021.0,0,15.1479,0.1192,,,9.53485221,0.03,Msini,,,5778.33,1.209505,0.986073,4.265027,23.3032
HD 168443 b,HD 168443,1,1,2,0,0,1998.0,0,58.11187,0.292,,,2424.3950886,7.628,Msini,,,5491.0,1.51,0.98,,39.6245
HD 168443 c,HD 168443,1,1,2,0,0,2000.0,0,1753.1096,2.842,,,5500.33841154,17.306,Mass,,,5491.0,1.51,0.98,,39.6245
HD 168746 b,HD 168746,1,1,1,0,0,2002.0,0,6.404,0.07,,,85.8141,0.27,Msini,,,5570.0,1.09,1.07,4.39,41.5681
HD 168863 b,HD 168863,1,1,1,0,0,2022.0,0,14773.93272,10.961,,,2154.87659946,6.78,Mass,,,,,0.8,,39.8979
HD 1690 b,HD 1690,1,1,1,0,0,2010.0,0,533.0,1.36,,,2793.7257,8.79,Msini,,,4374.0,21.66,1.86,2.04,752.615
HD 16905 b,HD 16905,1,1,1,0,0,2022.0,0,10256.0,8.8,,,3591.4609991,11.3,Mass,,,,,0.85,,39.7401
HD 169142 b,HD 169142,1,1,1,0,0,2023.0,0,,37.2,,,953.485221,3.0,Mass,,,,,1.85,,113.6
HD 169830 b,HD 169830,1,1,2,0,0,2000.0,0,225.67372,0.765,,,804.42369812,2.531,Msini,,,6299.0,,1.17,,37.6048
HD 169830 c,HD 169830,1,1,2,0,0,2003.0,0,1818.82339,3.075,,,2437.42605328,7.669,Mass,,,6299.0,,1.17,,37.6048
HD 170469 b,HD 170469,1,2,1,0,0,2007.0,0,1145.0,2.24,,,209.7678,0.66,Msini,,,5842.0,1.24,1.1,4.3,60.178
HD 17092 b,HD 17092,1,1,1,0,0,2007.0,0,359.89999,1.31,,,3219.6179,10.13,Msini,,,4326.0,13.58,6.73,3.0,228.422
HD 171028 b,HD 171028,1,1,1,0,0,2007.0,0,550.0,1.32,,,832.7146,2.62,Msini,,,5671.0,2.47,1.53,3.84,111.659
HD 171238 b,HD 171238,1,1,1,0,0,2009.0,0,1515.0,2.518,,,2796.8899816,8.8,Mass,,,5440.0,1.01,0.92,,44.8113
HD 17156 b,HD 17156,1,1,1,0,0,2007.0,0,21.2164294,0.1632,12.26262489,1.094,1036.12060682,3.26,Mass,68.8,888.0,6046.0,1.517,1.285,4.184,78.0863
HD 173416 b,HD 173416,1,1,1,0,0,2008.0,0,322.03,1.158,,,585.12209729,1.841,Msini,,,4683.0,13.5,2.0,2.48,132.184
HD 174205 b,HD 174205,1,1,1,0,0,2022.0,0,582.0,1.7,,,1334.8793094,4.2,Msini,,,4308.0,26.6,1.8,1.8,234.027
HD 175167 b,HD 175167,1,1,1,0,0,2009.0,0,1175.0,2.4,,,4703.8604236,14.8,Mass,,,5635.0,1.75,1.09,,71.0863
HD 175541 b,HD 175541,1,1,1,0,0,2007.0,0,298.43,0.975,,,190.06234,0.598,Msini,,,5013.0,4.19,1.39,3.33,129.603
HD 175607 b,HD 175607,1,1,1,0,0,2015.0,0,29.01,,,,8.98,0.0282541,Msini,,,5392.0,0.7,0.71,4.64,40.3303
HD 17674 b,HD 17674,1,1,1,0,0,2017.0,0,623.8,1.42,,,276.5121,0.87,Msini,,,5904.0,1.18,0.98,4.34,44.4264
HD 176986 b,HD 176986,1,1,3,0,0,2017.0,0,6.49164,0.062956,,,5.36,0.01686445,Msini,81.7,767.0,4931.0,0.782,0.789,4.44,27.7843
HD 176986 c,HD 176986,1,1,3,0,0,2017.0,0,16.8124,0.11873,,,9.75,0.03067693,Msini,22.9,558.0,4931.0,0.782,0.789,4.44,27.7843
HD 176986 d,HD 176986,1,1,3,0,0,2026.0,0,61.376,0.28149,,,6.76,0.02126934,Msini,4.09,363.0,4931.0,0.782,0.789,4.44,27.7843
HD 177565 b,HD 177565,1,1,1,0,0,2017.0,0,44.505,0.246,,,15.1,0.04750967,Msini,,,,,1.0,,16.9179
HD 177830 b,HD 177830,1,2,2,0,0,1999.0,0,410.10001,1.14,,,537.1327,1.69,Msini,,,4901.0,3.26,1.7,3.64,62.7674
HD 177830 c,HD 177830,1,2,2,0,0,2010.0,0,110.9,0.5137,,,47.6725,0.15,Msini,,,4949.0,2.62,1.47,3.65,62.7674
HD 178911 B b,HD 178911 B,1,3,1,0,0,2001.0,0,71.484,0.34,,,2552.1749,8.03,Msini,,,5588.0,1.08,1.24,4.46,40.9727
HD 179079 b,HD 179079,1,1,1,0,0,2008.0,0,14.479,0.1214,,,25.74423,0.081,Msini,,,5646.0,1.63,1.14,,69.7116
HD 179949 b,HD 179949,1,1,1,0,0,2000.0,0,3.092514,0.0443,,,291.12,0.916,Msini,,,6168.0,,1.21,4.341,27.4573
HD 180053 b,HD 180053,1,1,1,0,0,2018.0,0,213.72,0.843,,,697.31902,2.194,Msini,,,5131.0,4.06,1.75,3.54,137.043
HD 18015 b,HD 18015,1,1,1,0,0,2018.0,0,2278.0,3.87,,,1010.6994,3.18,Msini,,,5603.0,3.13,1.49,3.64,123.801
HD 180314 b,HD 180314,1,1,1,0,0,2010.0,0,394.73,1.448,,,7216.92963775,22.707,Msini,,,4917.0,9.2,2.6,2.98,122.362
HD 180617 b,HD 180617,1,2,1,0,0,2018.0,0,105.911,0.343,,,12.214,0.03842935,Msini,,,3534.0,0.481,0.484,4.9,5.91059
HD 180902 b,HD 180902,1,2,1,0,0,2009.0,0,510.9,1.4,,,535.54355,1.685,Msini,,,4961.0,4.16,1.41,3.36,104.577
HD 181234 b,HD 181234,1,1,1,0,0,2019.0,0,7593.40512,7.427,,,2980.91262925,9.379,Mass,,,5386.0,1.05,0.94,,47.7458
HD 181342 b,HD 181342,1,1,1,0,0,2009.0,0,564.1,1.592,,,807.2882,2.54,Msini,,,4945.0,4.71,1.69,3.28,120.391
HD 18143 b,HD 18143,1,1,2,0,0,2022.0,0,10.2851,0.088,,,10.80616584,0.034,Msini,,,,,0.85,,22.5243
HD 18143 c,HD 18143,1,1,2,0,0,2022.0,0,28982.41764,17.53,,,3177.64841319,9.998,Mass,,,,,0.85,,22.5243
