pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_logg,sy_dist
K2-275 c,K2-275,1,1,2,0,0,2018,0,8.43883850000,0.0881000000,2.21000000,0.19716333,,,,,653.00,4841.00,0.690000,0.770000,4.650000,123.43800000
K2-276 b,K2-276,1,1,1,0,0,2018,0,18.71826900000,0.1291000000,3.77000000,0.33633687,,,,,583.00,5139.00,0.850000,0.820000,4.490000,488.15200000
K2-277 b,K2-277,1,1,1,0,0,2018,0,6.32676800000,0.0664000000,2.18575124,0.19500000,,,,,1049.00,5680.00,0.973000,0.974000,4.452000,113.12300000
K2-278 b,K2-278,1,1,1,0,0,2018,0,3.33496600000,0.0488000000,2.98000000,0.26585779,,,,,1711.00,6747.00,1.610000,1.400000,4.170000,786.43900000
K2-279 b,K2-279,1,1,1,0,0,2018,0,7.12260500000,0.0670000000,1.21000000,0.10794897,,,,,879.00,5558.00,0.860000,0.790000,4.460000,182.98300000
K2-28 b,K2-28,1,1,1,0,0,2016,0,2.26045500000,0.0214000000,2.32000000,0.20697654,,,,,568.00,3214.00,0.288000,0.257000,4.930000,62.99690000
K2-280 b,K2-280,1,1,1,0,0,2018,0,19.89526000000,0.1461000000,7.50000000,0.66910634,37.10000000,0.11672965,Mass,,787.00,5500.00,1.280000,1.030000,4.210000,391.53700000
K2-281 b,K2-281,1,1,1,0,0,2018,0,8.68772100000,0.0773000000,8.18000000,0.72977072,,,,,665.00,4812.00,0.760000,0.820000,4.590000,458.13900000
K2-282 b,K2-282,1,1,2,0,0,2018,0,4.16978300000,,2.50000000,0.22303545,,,,,,5499.00,1.000000,,4.500000,496.28900000
K2-283 b,K2-283,1,1,1,0,0,2018,0,1.92103600000,0.0291000000,3.52000000,0.31403337,,,,,1186.00,5060.00,0.820000,0.890000,4.560000,402.91500000
K2-284 b,K2-284,1,1,1,0,0,2018,0,4.79506900000,0.0477100000,2.78000000,0.24801499,,,,42.6000,653.00,4140.00,0.607000,0.630000,4.670000,107.27200000
K2-285 b,K2-285,1,1,4,0,0,2018,0,3.47174500000,0.0381700000,2.59000000,0.23106432,9.68000000,0.03045653,Mass,234.3100,1088.90,4975.00,0.787000,0.830000,4.400000,154.96100000
K2-285 c,K2-285,1,1,4,0,0,2018,0,7.13804800000,0.0824000000,3.53000000,0.31492551,15.68000000,0.04933455,Mass,50.3500,741.40,4975.00,0.787000,0.830000,4.400000,154.96100000
K2-285 d,K2-285,1,1,4,0,0,2018,0,10.45582000000,0.1178000000,2.48000000,0.22125078,6.50000000,0.02045118,Mass,24.6100,619.90,4975.00,0.787000,0.830000,4.400000,154.96100000
K2-285 e,K2-285,1,1,4,0,0,2018,0,14.76289000000,0.1804100000,1.95000000,0.17396735,10.70000000,0.03366580,Mass,10.5000,500.90,4975.00,0.787000,0.830000,4.400000,154.96100000
K2-286 b,K2-286,1,1,1,0,0,2018,0,27.35900000000,0.1768000000,2.10000000,0.18734945,,,,,347.00,3926.00,0.620000,0.640000,4.700000,76.14860000
K2-287 b,K2-287,1,1,1,0,0,2018,0,14.89329100000,0.1206000000,9.49402300,0.84700000,100.11645000,0.31500000,Mass,,804.00,5695.00,1.070000,1.056000,4.398000,158.33500000
